user,date,text,location,coordinates,filename
laxradar,Mon Aug 16 16:45:34 +0000 2021,"United Airlines flight #UAL563 spotted at 13,450 feet! https://t.co/EUpOapapTS","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
AviationLawNews,Mon Aug 16 16:44:00 +0000 2021,Airlines avoid Afghan airspace as Kabul airport closes to commercial flights https://t.co/zCPsQEkq6C #Airspace  #Airlines  #KabulAirport,WorldWide Information,,2021-08-19 23:36:16.313209_combined.csv
AeroMedicine,Mon Aug 16 16:42:44 +0000 2021,"RT @SmartFlightInfo: More airlines follow United’s lead, require staff to be vaccinated
#vaccines #aircrews #airlines #staff 
https://t.co/…",Worldwide,,2021-08-19 23:36:16.313209_combined.csv
berwynbungalow,Mon Aug 16 16:41:25 +0000 2021,Airlines reroute planes around Afghanistan after Taliban takeover https://t.co/HzxI8cBv3N,"Berwyn, IL-03 (Chicagoland)",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 16:36:22 +0000 2021,"United Airlines flight #UAL2194 spotted at 25,350 feet! https://t.co/74cv9YS8ju","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
Tharris29,Mon Aug 16 16:34:32 +0000 2021,"United Airlines, British Airways and Virgin Atlantic are not using the country's airspace. Sohaib Ghyasi / Unsplash… https://t.co/W8Sg0dHGl9",Living and Loving ,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 16:24:36 +0000 2021,"United Airlines flight #UAL2194 spotted at 33,025 feet! https://t.co/74cv9YS8ju","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
breatheabby,Mon Aug 16 16:24:31 +0000 2021,I keep getting text updates from United airlines of my moms flight to Detroit that I didn’t know about lmfao.,Connecticut,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 16:24:21 +0000 2021,"United Airlines flight #UAL2609 spotted at 18,750 feet! https://t.co/76gIw9jXb2","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
afigueiredo,Mon Aug 16 16:24:03 +0000 2021,"“United Airlines has ordered its pilots to avoid Afghan airspace, @Reuters reported. 

Virgin Atlantic and British… https://t.co/IyxTOlEET2","Boston, MA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 16:21:55 +0000 2021,"United Airlines flight #UAL2373 spotted at 9,825 feet! https://t.co/0DFvotI1WV","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
mohmmedalajlan,Mon Aug 16 16:21:40 +0000 2021,"RT @TopStockAlerts1: $UAL Airlines reroute planes around Afghanistan after Taliban takeover

https://t.co/bM0UFk1IjM",ksa ♥ ,,2021-08-19 23:36:16.313209_combined.csv
TopStockAlerts1,Mon Aug 16 16:21:33 +0000 2021,"$UAL Airlines reroute planes around Afghanistan after Taliban takeover

https://t.co/bM0UFk1IjM","New York, USA",,2021-08-19 23:36:16.313209_combined.csv
AmericanCousin1,Mon Aug 16 16:21:09 +0000 2021,"RT @JohnnyJet: 12 Things in Travel Today:

— INSANE airport videos from Kabul Airport

— United Airlines reroutes planes around Afghanistan…","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
JohnnyJet,Mon Aug 16 16:19:15 +0000 2021,"12 Things in Travel Today:

— INSANE airport videos from Kabul Airport

— United Airlines reroutes planes around Af… https://t.co/t0zqal13oQ","Los Angeles, California",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 16:18:35 +0000 2021,"United Airlines flight #UAL2096 spotted at 20,675 feet! https://t.co/1KuoiZGspf","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 16:18:03 +0000 2021,"United Airlines flight #UAL2373 spotted at 3,200 feet! https://t.co/0DFvotI1WV","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
AboveBracknell,Mon Aug 16 16:13:00 +0000 2021,"🇺🇸 N669UA #UNITED #UAL925 LHR-IAD: 2.9mi away heading W, travelling 304mph @ 5850ft #Heathrow #Departure [United Ai… https://t.co/Xakb6WkEMF",Bracknell,,2021-08-19 23:36:16.313209_combined.csv
AAIPipeline,Mon Aug 16 16:08:29 +0000 2021,"AeroStar walked with United Airlines in the famous Bud Billiken Parade! CEO/Founder Tammera Homes, program manager… https://t.co/mf0Zr6vrca",Chicago,,2021-08-19 23:36:16.313209_combined.csv
FlyhoopTravels,Mon Aug 16 16:07:22 +0000 2021,Chicago to Las Vegas or Vice Versa $129 RT Nonstop Airfares on United Airlines BE or American Airlines Main Cabin (… https://t.co/Lp82q5U2Ms,,,2021-08-19 23:36:16.313209_combined.csv
suksanhunsa,Mon Aug 16 18:05:49 +0000 2021,RT @airwaysmagazine: 🌏 #NEWS | @emirates (EK) is celebrating its ‘Golden Jubilee’ by rolling out a special livery for its Airbus 380 and Bo…,,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:00:30 +0000 2021,"United Airlines flight #UAL2279 spotted at 17,900 feet! https://t.co/XLHD5TlZIB","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
BiIndia,Mon Aug 16 18:00:02 +0000 2021,"United and other major airlines are rerouting flights to avoid #Afghan airspace

https://t.co/u1VyHl4ACF https://t.co/COM37Z2uRo","New Delhi, India",,2021-08-19 23:36:16.313209_combined.csv
MileageRunner,Mon Aug 16 17:58:37 +0000 2021,"[#Afghanistan] Airlines reroutes planes around Afghanistan, Emirates suspends Kabul flights https://t.co/vJjZy7nN7s","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:57:19 +0000 2021,"United Airlines flight #UAL2306 spotted at 13,875 feet! https://t.co/j5Dj1xlNq2","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:55:21 +0000 2021,"United Airlines flight #UAL554 spotted at 3,500 feet! https://t.co/0vdL6rLLxk","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
Visit__World,Mon Aug 16 17:55:17 +0000 2021,United Airlines Tells Crews Not To Duct-Tape Passengers https://t.co/ltz9uRuaMQ #Globetrotters #Travel #TravelTips… https://t.co/g5PdNJpahA,,,2021-08-19 23:36:16.313209_combined.csv
coverteconomics,Mon Aug 16 17:51:48 +0000 2021,How many of the #Taliban leaders have United Airlines frequent flyer membership 😉 @elerianm https://t.co/2NOA8bv8vQ,"Santa Monica, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:46:15 +0000 2021,"United Airlines flight #UAL1647 spotted at 17,575 feet! https://t.co/F2SHvmauE7","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
airwaysmagazine,Mon Aug 16 17:41:13 +0000 2021,🌏 #NEWS | @emirates (EK) is celebrating its ‘Golden Jubilee’ by rolling out a special livery for its Airbus 380 and… https://t.co/KrLIiTeKR9,,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:39:20 +0000 2021,"United Airlines flight #UAL554 spotted at 30,600 feet! https://t.co/0vdL6rLLxk","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
signedbyG,Mon Aug 16 17:38:24 +0000 2021,@hiJAEEklmnop_ @united Girl American Airlines ain’t any better either so don’t. They literally put me thru HELL to… https://t.co/4WrmIt3caT,NJ,,2021-08-19 23:36:16.313209_combined.csv
BradWSterling,Mon Aug 16 17:37:52 +0000 2021,The airlines need to better accomodate families rather than relying on the goodwill of other passengers. Many years… https://t.co/w4yHPW7mxr,,,2021-08-19 23:36:16.313209_combined.csv
AboveHvilleTN,Mon Aug 16 17:37:29 +0000 2021,"UAL639 N851UA Airbus A319 131 United Airlines: 1.0 mi away @ 3400 ft and 33.8° frm hrzn, heading SW @ 0.0mi/h 12:35… https://t.co/oeKmCu2MVR","Hendersonville, TN",,2021-08-19 23:36:16.313209_combined.csv
josemanzella,Mon Aug 16 17:34:30 +0000 2021,@DC10sForever 16/8/71 United Airlines operates first US transcontinental McDonnell Douglas DC-10 service with a fli… https://t.co/LHBaLRPTxU,,,2021-08-19 23:36:16.313209_combined.csv
VEEGMediaGroup,Mon Aug 16 17:32:56 +0000 2021,Kabul airport closes to commercial flights as airlines avoid Afghan airspace  https://t.co/mP0TNm9XEK,"Kaduna, Nigeria",,2021-08-19 23:36:16.313209_combined.csv
Tharris29,Mon Aug 16 17:32:04 +0000 2021,"United Airlines, British Airways and Virgin Atlantic are not using the country's airspace. Sohaib Ghyasi / Unsplash… https://t.co/GR3540lcq6",Living and Loving ,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:31:23 +0000 2021,"United Airlines flight #UAL1138 spotted at 13,975 feet! https://t.co/a9dKe4iVn2","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:30:20 +0000 2021,United Airlines flight #UAL1741 spotted at 850 feet! https://t.co/KxtLmxrgB6,"Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:28:33 +0000 2021,"United Airlines flight #UAL667 spotted at 10,575 feet! https://t.co/aOjoOb5vbt","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:27:46 +0000 2021,"United Airlines flight #UAL1138 spotted at 19,125 feet! https://t.co/a9dKe4iVn2","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:26:58 +0000 2021,"United Airlines flight #UAL2361 spotted at 1,025 feet! https://t.co/twQYhdT9B1","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 17:16:19 +0000 2021,United Airlines flight #UAL1778 spotted at 625 feet! https://t.co/RYvtGCf4I6,"Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
KingRyuma1,Mon Aug 16 19:02:48 +0000 2021,"RT @assetdash: Solana $SOL has overtaken these assets by market cap today:

• Uniswap $UNI
• Lyft $LYFT
• United Airlines $UAL
• AMC Entert…",Wano ,,2021-08-19 23:36:16.313209_combined.csv
SHRMHRNews,Mon Aug 16 19:01:08 +0000 2021,United Airlines Gets Unions' Buy-In on Vaccine Mandate. https://t.co/yXuhoLSTXs @SHRM #SHRM @SHRMlegaleditor https://t.co/lMc3qRxqjb,"Alexandria, VA",,2021-08-19 23:36:16.313209_combined.csv
TrumpTrain_News,Mon Aug 16 19:00:13 +0000 2021,United will force its workers to get the jab! https://t.co/X3Bmm0kDJy,,,2021-08-19 23:36:16.313209_combined.csv
CermwgpSue,Mon Aug 16 18:59:58 +0000 2021,"@petemuntean @fosterfagan Can’t travel as am disabled,but if I could I’d travel United.Why take chances w/people’s… https://t.co/glyv5I13oJ","Wilmington, DE",,2021-08-19 23:36:16.313209_combined.csv
assetdash,Mon Aug 16 18:59:34 +0000 2021,"Solana $SOL has overtaken these assets by market cap today:

• Uniswap $UNI
• Lyft $LYFT
• United Airlines $UAL
• A… https://t.co/5ZwPf2y5hd",,,2021-08-19 23:36:16.313209_combined.csv
simple_flying,Mon Aug 16 18:58:29 +0000 2021,"With 961 round-trip flights on the day this article is written, Denver is United’s second-largest hub. Some 98%… https://t.co/IuFslYXzUq",,,2021-08-19 23:36:16.313209_combined.csv
bellaraja,Mon Aug 16 18:49:12 +0000 2021,@scottsflights  FYI do not recommend United airlines covid test pack. Group of 14 in Mexico and three of us had hou… https://t.co/LiApHchVUO,"Houston, TX",,2021-08-19 23:36:16.313209_combined.csv
amy_deedee,Mon Aug 16 18:42:33 +0000 2021,"@Darren1Kelly The vax mandates are flushing out the crooked companies involved in the depopulation plan, follow the… https://t.co/a71E8gubf3",Illinois,,2021-08-19 23:36:16.313209_combined.csv
claimcompanies,Mon Aug 16 18:38:35 +0000 2021,"RT @GuneyNO: Unfortunate experience with @united Airlines, connecting flight cancelled after 16 hours of trip, no hotel vouchers, no refund…",,,2021-08-19 23:36:16.313209_combined.csv
rosajrappa,Mon Aug 16 18:38:18 +0000 2021,"RT @pattie_jabbaz: United Airlines reroutes planes around Afghanistan, Emirates suspends Kabul flights @CNBC https://t.co/3xkjCmMaqE",Ciudad Autónoma de Buenos Aire,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:30:33 +0000 2021,"United Airlines flight #UAL2669 spotted at 34,275 feet! https://t.co/gNrAYjOYcV","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
GuneyNO,Mon Aug 16 18:29:18 +0000 2021,"Unfortunate experience with @united Airlines, connecting flight cancelled after 16 hours of trip, no hotel vouchers… https://t.co/ciPPchdEyB","Minnesota,USA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:25:56 +0000 2021,"United Airlines flight #UAL1276 spotted at 3,750 feet! https://t.co/k90Dm6dOdH","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
sstravelteam,Mon Aug 16 18:24:46 +0000 2021,United Airlines Among Carriers Rerouting Aircraft Around Afghanistan https://t.co/Hy11ClPSMr  #travel,"Fort Lauderdale, FL",,2021-08-19 23:36:16.313209_combined.csv
taperhq,Mon Aug 16 18:21:59 +0000 2021,Tattoos Nail Polish And Makeup Regulations Relaxed For United Airlines Flight Attendants https://t.co/9SyA1G6Ur1… https://t.co/wSJEVOlRwP,"Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
Tharris29,Mon Aug 16 18:19:04 +0000 2021,"United Airlines, British Airways and Virgin Atlantic are not using the country's airspace. Sohaib Ghyasi / Unsplash… https://t.co/2j0eOF8dYo",Living and Loving ,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:15:20 +0000 2021,"United Airlines flight #UAL2362 spotted at 3,325 feet! https://t.co/VgHNmNPbDf","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:15:04 +0000 2021,"United Airlines flight #UAL1679 spotted at 35,000 feet! https://t.co/3ShgkCvKro","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
Oldsurfhero,Mon Aug 16 18:14:02 +0000 2021,"I drink V-8 even when I'm on the ground. 
#setlife🎥
https://t.co/vYE1odQ2lK https://t.co/QGaxaA2p3H",los angeles,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:09:03 +0000 2021,"United Airlines flight #UAL1647 spotted at 3,875 feet! https://t.co/F2SHvmauE7","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 18:08:13 +0000 2021,"United Airlines flight #UAL2008 spotted at 8,875 feet! https://t.co/WT28TeU8LP","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
FlyhoopTravels,Mon Aug 16 18:07:22 +0000 2021,Atlanta to Glacier National Park / Kalispell MT or Vice Versa $257 RT Airfares on United Airlines Main Cabin (Flexi… https://t.co/I8guQtFL3B,,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 20:03:57 +0000 2021,"United Airlines flight #UAL1915 spotted at 10,225 feet! https://t.co/h7kG0hUtIw","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
nealkwatra,Mon Aug 16 20:01:58 +0000 2021,"RT @EricTopol: Pretty sharp contrast with the United States, where most airlines won't even require vaccination for their employees. Unable…","New York, NY",,2021-08-19 23:36:16.313209_combined.csv
MikeOmerMan,Mon Aug 16 20:01:27 +0000 2021,Yet another reason I still prefer ⁦@staralliance⁩  https://t.co/1goRNUzK56,Jaffa,,2021-08-19 23:36:16.313209_combined.csv
Tharris29,Mon Aug 16 19:59:02 +0000 2021,"United Airlines, British Airways and Virgin Atlantic are not using the country's airspace. Sohaib Ghyasi / Unsplash… https://t.co/1Hw2gZB0u7",Living and Loving ,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 19:55:54 +0000 2021,"United Airlines flight #UAL2218 spotted at 12,725 feet! https://t.co/Nxx2FOi408","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
MylesBr30531001,Mon Aug 16 19:54:51 +0000 2021,"RT @FoxBusiness: Major airlines avoiding Afghanistan's airspace as Taliban gains control
https://t.co/L6zJWjvDkG",,,2021-08-19 23:36:16.313209_combined.csv
HoustonInterAir,Mon Aug 16 19:50:44 +0000 2021,Squawk 7707 Federal Law Enforcement: A46D29/N38446//UNITED AIRLINES INC https://t.co/A6bsmTTVd2,"Houston, TX",,2021-08-19 23:36:16.313209_combined.csv
FoxBusiness,Mon Aug 16 19:49:38 +0000 2021,"Major airlines avoiding Afghanistan's airspace as Taliban gains control
https://t.co/L6zJWjvDkG","New York, NY",,2021-08-19 23:36:16.313209_combined.csv
PB_News,Mon Aug 16 19:40:00 +0000 2021,JUST IN: United Airlines is ending the nonstop flights to Chicago from the Rochester International Airport. https://t.co/eWVspIU1rd,"Rochester, MN",,2021-08-19 23:36:16.313209_combined.csv
EricTopol,Mon Aug 16 19:35:56 +0000 2021,"Pretty sharp contrast with the United States, where most airlines won't even require vaccination for their employee… https://t.co/4lhR2HXsLY","La Jolla, CA",,2021-08-19 23:36:16.313209_combined.csv
RegioMTY9,Mon Aug 16 19:34:22 +0000 2021,@realmarycarey @AmericanAir You should chang to United airlines theyre the best Delta not so much,,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 19:31:18 +0000 2021,"United Airlines flight #UAL1263 spotted at 23,450 feet! https://t.co/0O7K6618V5","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
ZAQSBusiness,Mon Aug 16 19:31:12 +0000 2021,Major airlines avoiding Afghanistan's airspace as Taliban gains control https://t.co/YJD0zj4nGK,"Boston, MA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 19:25:20 +0000 2021,"United Airlines flight #UAL490 spotted at 25,175 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 19:24:09 +0000 2021,"United Airlines flight #UAL1263 spotted at 9,900 feet! https://t.co/0O7K6618V5","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 19:21:52 +0000 2021,"United Airlines flight #UAL1463 spotted at 10,900 feet! https://t.co/NonjAqH2vy","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
PhilaBaileyy,Mon Aug 16 21:02:33 +0000 2021,united airlines is terrible,he/him 16,,2021-08-19 23:36:16.313209_combined.csv
IsaacJayRod,Mon Aug 16 21:02:05 +0000 2021,RT @CR2Tate: fuck UNITED AIRLINES worse fucking airline this will be the first and LAST time I fly with them https://t.co/UeTUaO6NvO,"Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
BellaVistaTravl,Mon Aug 16 21:02:03 +0000 2021,Airlines reroute planes around Afghanistan after Taliban takeover https://t.co/O151FrNzQf https://t.co/ahA83GyDJD,,,2021-08-19 23:36:16.313209_combined.csv
EricRuliffson,Mon Aug 16 21:02:00 +0000 2021,"What’s Working: People say they want to work from home, but they’re returning to the office in droves https://t.co/eN1Ie5qK0w",planet earth circa 1843,,2021-08-19 23:36:16.313209_combined.csv
nathan_bevan,Mon Aug 16 21:01:53 +0000 2021,@rubberchild Can someone play some rock this stupid trend as with the Delta variant what the f*** is it I'm not in… https://t.co/lLgM55vIaK,"Bulls, Rangitikei District",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 20:57:08 +0000 2021,"United Airlines flight #UAL687 spotted at 2,975 feet! https://t.co/HaujaUlxDI","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
Craigor47238257,Mon Aug 16 20:54:44 +0000 2021,"Major airlines avoiding Afghanistan's airspace as Taliban gains control 

Eastern Ukraine, Afghanistan...… https://t.co/T7qg1S9hfc",,,2021-08-19 23:36:16.313209_combined.csv
OnliTraveller,Mon Aug 16 20:50:02 +0000 2021,Both United and Frontier Airlines have mandated that all US based employees must be vaccinated against COVID-19 beg… https://t.co/Jp2K9kUoy7,,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 16 20:48:53 +0000 2021,"United Airlines flight #UAL2163 spotted at 29,125 feet! https://t.co/RKg2gOl462","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
