,user,date,text,location,coordinates,filename
13213,MightyTravels,Fri Aug 13 11:20:28 +0000 2021,US$255 - Cheap flights to Wilkes-Barre / Scranton from San Francisco (United Airlines) https://t.co/ubwEPOQFGp,,,2021-08-16 23:36:43.265249_combined.csv
13214,XtinaLBC,Fri Aug 13 11:19:19 +0000 2021,@united THEN we waited forever to get help from someone at the gate who put us in economy when I paid for Economy p… https://t.co/IWMQhOGs7L,"San Francisco, CA",,2021-08-16 23:36:43.265249_combined.csv
13215,alex_murphy,Fri Aug 13 11:13:28 +0000 2021,RT @RussMK: @JeffreyWShapiro United Airlines has seen a 13% increase in job candidates since announcing mandatory vaccination,Earth,,2021-08-16 23:36:43.265249_combined.csv
13216,MightyTravels,Fri Aug 13 13:11:38 +0000 2021,US$222 - Cheap flights to Guatemala City from Los Angeles (United Airlines) https://t.co/5eEE5mBHhY,,,2021-08-16 23:36:43.265249_combined.csv
13217,flamingopink2,Fri Aug 13 13:09:32 +0000 2021,"@BMeiselas Yes , I’m so proud of United Airlines and others for standing up for OUR health #VaccinesWork",,,2021-08-16 23:36:43.265249_combined.csv
13218,RhiannonMaria,Fri Aug 13 13:09:30 +0000 2021,"RT @RhiannonMaria: @RoArquette You mean airlines that are 'protecting passengers' by risking the safety of the pilots and other staff, by m…",Colonial Nazi State of Canada.,,2021-08-16 23:36:43.265249_combined.csv
13219,RhiannonMaria,Fri Aug 13 13:09:23 +0000 2021,"@RoArquette You mean airlines that are 'protecting passengers' by risking the safety of the pilots and other staff,… https://t.co/z4MAhPesBE",Colonial Nazi State of Canada.,,2021-08-16 23:36:43.265249_combined.csv
13220,MightyTravels,Fri Aug 13 13:08:45 +0000 2021,US$116 - Cheap flights to Cincinnati from Denver (United Airlines) https://t.co/DFRh0pqsX3,,,2021-08-16 23:36:43.265249_combined.csv
13221,laxradar,Fri Aug 13 13:06:27 +0000 2021,"United Airlines flight #UAL471 spotted at 1,975 feet! https://t.co/HGMYz1jyD2","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13222,aviationtag_com,Fri Aug 13 13:02:07 +0000 2021,The stripes on the fin tail of our former United Airlines DC-10 N326FE inspired us when creating the cardboard. The… https://t.co/rUblqqx0PZ,"Made in Cologne, Germany",,2021-08-16 23:36:43.265249_combined.csv
13223,ACLU_Mass,Fri Aug 13 13:00:01 +0000 2021,"The ACLU told Alaska Airlines that its uniform policy violated state &amp; federal law against sex discrimination, by r… https://t.co/U92Hi5e34x","Boston, Massachusetts",,2021-08-16 23:36:43.265249_combined.csv
13224,unlvgrad03,Fri Aug 13 12:54:08 +0000 2021,RT @BoardingArea: United Airlines Makes Basic Economy Tickets Flexible https://t.co/z4zQ5Zappa via @LiveandLetsFly,"36.079155,-115.031136",,2021-08-16 23:36:43.265249_combined.csv
13225,BoardingArea,Fri Aug 13 12:54:03 +0000 2021,United Airlines Makes Basic Economy Tickets Flexible https://t.co/z4zQ5Zappa via @LiveandLetsFly,,,2021-08-16 23:36:43.265249_combined.csv
13226,WarnockMichele,Fri Aug 13 12:52:32 +0000 2021,"I care! #getvaccinatednow . United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? https://t.co/Hs87VB9DGg",Santa Monica,,2021-08-16 23:36:43.265249_combined.csv
13227,hxr1n1,Fri Aug 13 12:52:05 +0000 2021,United airlines I have beef with y’all.,,,2021-08-16 23:36:43.265249_combined.csv
13228,LiveandLetsFly,Fri Aug 13 12:51:34 +0000 2021,United Airlines Makes Basic Economy Tickets Flexible - https://t.co/BtZzfXIO3N https://t.co/MPu8zICpgo,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13229,laxradar,Fri Aug 13 12:50:15 +0000 2021,"United Airlines flight #UAL1652 spotted at 14,700 feet! https://t.co/MmkYs3oOgj","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13230,erik_solomonson,Fri Aug 13 12:47:37 +0000 2021,"@RYP__ I fly for the first time since 2019 tomorrow.  United Airlines sent us a ""friendly"" reminder that though we… https://t.co/LbwdA1o1O1",,,2021-08-16 23:36:43.265249_combined.csv
13231,Scumezza,Fri Aug 13 12:47:13 +0000 2021,"The top five airlines ranked by scheduled cargo tonne-kilometers (CTKs) flown were:
Federal Express (19.7 billion)… https://t.co/V4DtG5ehpW",South Africa,,2021-08-16 23:36:43.265249_combined.csv
13232,TCRPartyBot,Fri Aug 13 12:40:08 +0000 2021,RT @pbrody: #WorthReading United Airlines Updating Employee Appearance Standards To Be More Inclusive https://t.co/I3OUAQX1ct,the blockchain,,2021-08-16 23:36:43.265249_combined.csv
13233,pbrody,Fri Aug 13 12:40:02 +0000 2021,#WorthReading United Airlines Updating Employee Appearance Standards To Be More Inclusive https://t.co/I3OUAQX1ct,San Francisco (Mostly),,2021-08-16 23:36:43.265249_combined.csv
13234,laxradar,Fri Aug 13 12:38:03 +0000 2021,"United Airlines flight #UAL534 spotted at 14,625 feet! https://t.co/gubG1HHUvg","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13235,laxradar,Fri Aug 13 12:32:54 +0000 2021,"United Airlines flight #UAL842 spotted at 10,375 feet! https://t.co/YK6qhGSqL1","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13236,deniloritsch,Fri Aug 13 12:30:42 +0000 2021,"@BMeiselas More likely to go, ie United Airlines","Castle Pines, CO",,2021-08-16 23:36:43.265249_combined.csv
13237,humayun_sh226,Fri Aug 13 12:28:10 +0000 2021,@UnitedAirlines @UnitedAirlines_ my wife &amp; 4 kids stk  EWR airport 16 hrs &amp; United s keep delaying flight &amp; ultimat… https://t.co/z8yFH4HiOM,"Bradford Woods, PA. USA",,2021-08-16 23:36:43.265249_combined.csv
13238,laxradar,Fri Aug 13 12:27:48 +0000 2021,"United Airlines flight #UAL674 spotted at 4,350 feet! https://t.co/LZ4BLt9GLO","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13239,laxradar,Fri Aug 13 12:26:00 +0000 2021,"United Airlines flight #UAL1292 spotted at 9,925 feet! https://t.co/oIgRrv5Vuu","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13240,llsch1,Fri Aug 13 12:24:35 +0000 2021,"@newsmax Good!
This was a mistake from United Airlines to mandate the vaccine.
Bad move = @UnitedAirlines_","The Woodlands, TX",,2021-08-16 23:36:43.265249_combined.csv
13241,shareyourcost,Fri Aug 13 12:21:53 +0000 2021,US$97 – Cheap flights to New York from Dallas (United Airlines) https://t.co/MagtIzcYBJ,Glasgow,,2021-08-16 23:36:43.265249_combined.csv
13242,dawgenja,Fri Aug 13 12:16:26 +0000 2021,American Airlines and Southwest Airlines were the last of the big four U.S. carriers to report their earnings for t… https://t.co/bKiHFAubbC,Caribbean Head Office -Jamaica,,2021-08-16 23:36:43.265249_combined.csv
13243,Msaly1,Fri Aug 13 12:09:02 +0000 2021,@delta @unitedairlane  so sorry Delta not requiring vax for employees.   Longtime Delta customer flying out of ATL… https://t.co/VOGBz0tTKR,just north of ATL,,2021-08-16 23:36:43.265249_combined.csv
13244,fatty_sunshine,Fri Aug 13 12:08:48 +0000 2021,"@Lufthansa_USA Yes, I got to the airport and United said you guys forgot to release the ticket to United Airlines.… https://t.co/LQ13EMaxKo","New Jersey, USA",,2021-08-16 23:36:43.265249_combined.csv
13245,TomthunkitsMind,Fri Aug 13 12:08:27 +0000 2021,"United Airlines has a vaccine mandate for all employees. Delta, Southwest, &amp; American refuses to do so. 
Food for thought 01",In Your Mind Now,,2021-08-16 23:36:43.265249_combined.csv
13246,droll3,Fri Aug 13 14:02:48 +0000 2021,RT @ANTFACE1: ALL AIRLINES SHOULD REQUIRE VACCINATIONS😷💉💉💉😷THANK YOU UNITED AIRLINES FOR PROTECTING YOUR CUSTOMERS ❤️💉❤️,,,2021-08-16 23:36:43.265249_combined.csv
13247,Cyril1863,Fri Aug 13 14:01:56 +0000 2021,@WmBrangham @JJohnson2u @united @NewsHour Fly United. The anti-vaxxers will fly the other airlines.,"California, USA",,2021-08-16 23:36:43.265249_combined.csv
13248,AboveHvilleTN,Fri Aug 13 13:57:50 +0000 2021,"UAL722 N37437 Boeing 737NG 924ER/W United Airlines: 2.9 mi away @ 35000 ft and 66.4° frm hrzn, heading S @ 0.0mi/h… https://t.co/cJKUistTzN","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
13249,OrdinaryOtto_,Fri Aug 13 13:55:16 +0000 2021,"RT @pure_pancake: @united @DonCheadle Why would you do this to Don Cheadle?

I'm disappointed in you United Airlines.",Philippines,,2021-08-16 23:36:43.265249_combined.csv
13250,laxradar,Fri Aug 13 13:55:09 +0000 2021,"United Airlines flight #UAL1110 spotted at 14,775 feet! https://t.co/Vssweq80Z7","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13251,AULiberalArts,Fri Aug 13 13:55:02 +0000 2021,Auburn University Aviation  partnered with @united to create a unique opportunities for student leaders focusing on… https://t.co/byfuLMHdXq,"Auburn, AL",,2021-08-16 23:36:43.265249_combined.csv
13252,Ethoshcs,Fri Aug 13 13:52:03 +0000 2021,United Airlines Gets Unions’ Buy-In on Vaccine Mandate https://t.co/2r7T1xqmks https://t.co/MAc6RWOdG5,"Irvine, CA",,2021-08-16 23:36:43.265249_combined.csv
13253,gkuyat,Fri Aug 13 13:50:58 +0000 2021,"@united Americans coming into the US need a clean Covid test, but those who enter the US by crossing the southern b… https://t.co/DpyPYSuAQl","Seattle, WA",,2021-08-16 23:36:43.265249_combined.csv
13254,laxradar,Fri Aug 13 13:50:55 +0000 2021,"United Airlines flight #UAL1888 spotted at 6,450 feet! https://t.co/kl7Xcf7oP1","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13255,MariaYa95351033,Fri Aug 13 13:46:09 +0000 2021,"@thebradbecker @JackPosobiec Is that so?  Then why are Delta, American and United Airlines flying in African migran… https://t.co/zdkLO9En5o",🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,,2021-08-16 23:36:43.265249_combined.csv
13256,laxradar,Fri Aug 13 13:43:33 +0000 2021,"United Airlines flight #UAL1618 spotted at 16,675 feet! https://t.co/k2uYxS0GZv","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13257,Ethoshcs,Fri Aug 13 13:43:03 +0000 2021,United Airlines Gets Unions’ Buy-In on Vaccine Mandate https://t.co/hNg7aDsGVN https://t.co/bTTCNkVK0r,"Irvine, CA",,2021-08-16 23:36:43.265249_combined.csv
13258,Artemesia44,Fri Aug 13 13:41:25 +0000 2021,"@BMeiselas Just booked major trip on United Airlines -- wish they required travelers to vaccinate, but at least they require staff to do so.",,,2021-08-16 23:36:43.265249_combined.csv
13259,AboveHvilleTN,Fri Aug 13 13:40:41 +0000 2021,"UAL1449 N425UA Airbus A320 232 United Airlines: 1.0 mi away @ 30975 ft and 80.6° frm hrzn, heading SE @ 0.0mi/h 08:… https://t.co/9XF5AmTskX","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
13260,EHSBradar,Fri Aug 13 13:37:08 +0000 2021,"TUI Airlines Netherlands (#737MAX) Boeing 737 MAX 8 (PH-TFN, #485A81) as flight #TFL654 at 33350 ft heading east bo… https://t.co/L0yXk49uel","Close to UTC/EHSB, Soesterberg",,2021-08-16 23:36:43.265249_combined.csv
13261,Auntie_Blu,Fri Aug 13 13:36:14 +0000 2021,"RT @hugomartin: United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? https://t.co/1RzHvH3PdB",,,2021-08-16 23:36:43.265249_combined.csv
13262,meerabee,Fri Aug 13 13:35:15 +0000 2021,"United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? 

.@hugomartin reports that a… https://t.co/mnH3mwvrGz","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13263,AboveHvilleTN,Fri Aug 13 13:31:23 +0000 2021,"UAL2326 N14249 Boeing 737NG 824/W United Airlines: 2.8 mi away @ 35000 ft and 67.2° frm hrzn, heading S @ 0.0mi/h 0… https://t.co/3f5ShgBziM","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
13264,ABCNewsHealth,Fri Aug 13 13:31:00 +0000 2021,"United Airlines will require U.S.-based employees to be vaccinated against COVID-19 by late October, and maybe soon… https://t.co/5IYBWupjhU",,,2021-08-16 23:36:43.265249_combined.csv
13265,_botiiq,Fri Aug 13 13:30:02 +0000 2021,"United Becomes First Major Airline To Require Employee Vaccination
 - https://t.co/JHVHKuWDJW","Appleton, WI",,2021-08-16 23:36:43.265249_combined.csv
13266,MightyTravels,Fri Aug 13 13:29:41 +0000 2021,US$121 - Cheap flights to Cancun from Chicago (United Airlines) https://t.co/s2lEejKxjr,,,2021-08-16 23:36:43.265249_combined.csv
13267,Gretchen_RC,Fri Aug 13 13:29:11 +0000 2021,"https://t.co/pLRJs2VRUO ""'This policy change will make work more inclusive for every Flight Attendant to be themsel… https://t.co/oIDlPla1Nh","Orlando, FL",,2021-08-16 23:36:43.265249_combined.csv
13268,LeelaLinda10,Fri Aug 13 13:28:43 +0000 2021,@kmbek72 @RWMaloneMD Connect with other medical professionals. Stage a walk out like the pilots and crew of major a… https://t.co/IxYzuha1zr,"Miami, FL",,2021-08-16 23:36:43.265249_combined.csv
13269,hugomartin,Fri Aug 13 13:28:24 +0000 2021,"United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? https://t.co/1RzHvH3PdB","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13270,laxradar,Fri Aug 13 13:24:46 +0000 2021,"United Airlines flight #UAL1706 spotted at 15,725 feet! https://t.co/0rAknv0JoH","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13271,AboveHvilleTN,Fri Aug 13 13:21:54 +0000 2021,"UAL2189 N4901U Airbus A320 232 United Airlines: 3.8 mi away @ 37025 ft and 61.6° frm hrzn, heading N @ 0.0mi/h 08:2… https://t.co/rm1TA9H1Ti","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
13272,laxradar,Fri Aug 13 13:20:08 +0000 2021,United Airlines flight #UAL2616 spotted at 475 feet! https://t.co/lSM2WchHLf,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13273,parker71287234,Fri Aug 13 13:18:06 +0000 2021,The movie selection at United airlines is out of control,,,2021-08-16 23:36:43.265249_combined.csv
13274,JobHuntNews,Fri Aug 13 13:13:45 +0000 2021,"United, Frontier, Hawaiian require employees to get vaccinated. Will passengers care? https://t.co/r1ssWnzyCL","Atlanta, GA",,2021-08-16 23:36:43.265249_combined.csv
13275,PrePosthuman,Fri Aug 13 15:03:51 +0000 2021,"RT @ACLU_Mass: The ACLU told Alaska Airlines that its uniform policy violated state &amp; federal law against sex discrimination, by requiring…","Earth, I think",,2021-08-16 23:36:43.265249_combined.csv
13276,doIIeds,Fri Aug 13 15:00:41 +0000 2021,i got 50 cal pretzels on the airplane thank you for fueling my eating disorder United Airlines,it / its,,2021-08-16 23:36:43.265249_combined.csv
13277,sailinggirl73,Fri Aug 13 15:00:23 +0000 2021,"RT @APhilosophae: Twitter, Tyson Foods, Uber, Union Square Hospitality Group, United Airlines, ViacomCBS, Walgreens, The Walt Disney Compan…",United States,,2021-08-16 23:36:43.265249_combined.csv
13278,qazinaseer,Fri Aug 13 14:57:51 +0000 2021,"United Airlines Will Require All 67,000 U.S. Employees to Get Vaccinated https://t.co/fKrXtoqof1",,,2021-08-16 23:36:43.265249_combined.csv
13279,suevaldes,Fri Aug 13 14:54:53 +0000 2021,"@united airlines I am grateful for an uneventful, clean, and courteous staff airplane ride home, unlike my last fli… https://t.co/TfBc8B2qRa","Orlando, FL",,2021-08-16 23:36:43.265249_combined.csv
13280,spottingtheworl,Fri Aug 13 14:54:41 +0000 2021,"RT @simple_flying: United Airlines CEO Scott Kirby has once again spoken out regarding mandatory vaccination. This time, Kirby confirmed th…",,,2021-08-16 23:36:43.265249_combined.csv
13281,IAMAW2323,Fri Aug 13 14:54:18 +0000 2021,"Employee vaccine mandate is ‘about saving lives’ United airlines CEO Kirby says -PBS
https://t.co/vTsF5KivQ3 
#airlines #StarAlliance","Mississauga, Ontario",,2021-08-16 23:36:43.265249_combined.csv
13282,spottingtheworl,Fri Aug 13 14:53:22 +0000 2021,"RT @simple_flying: On August 11th, a United Airlines Boeing 787-10 landing at Newark Liberty Airport’s runway 22R vacated the runway… https…",,,2021-08-16 23:36:43.265249_combined.csv
13283,PamelaHarding,Fri Aug 13 14:49:46 +0000 2021,United Airlines Gets Unions’ Buy-In on Vaccine Mandate  https://t.co/CwucNNDToK,"Enumclaw, WA, United States",,2021-08-16 23:36:43.265249_combined.csv
13284,housam_atalah,Fri Aug 13 14:48:25 +0000 2021,@united shout out to Stephanie Joyce M. From United Airlines help desk via chat. She provided me with an exceptiona… https://t.co/TsYAg8pBkN,"Santa Barbara, California",,2021-08-16 23:36:43.265249_combined.csv
13285,laxradar,Fri Aug 13 14:48:01 +0000 2021,United Airlines flight #UAL514 spotted at 975 feet! https://t.co/GUpr3wbaC6,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13286,thriftytraveler,Fri Aug 13 14:47:36 +0000 2021,"United is following Delta's lead, restoring free change and cancellation to basic economy fares.

But with United,… https://t.co/Y86oGiDylR","Minneapolis, MN",,2021-08-16 23:36:43.265249_combined.csv
13287,rljourno,Fri Aug 13 14:46:27 +0000 2021,"RT @kpottermn: Airlines are always playing games in the fine print. 

While United is giving basic economy fares free change/cancellation a…","Minneapolis, MN",,2021-08-16 23:36:43.265249_combined.csv
13288,tomczak_maureen,Fri Aug 13 14:45:48 +0000 2021,Employee vaccine mandate is ‘about saving lives’ United airlines CEO Kirby says | PBS NewsHour https://t.co/hCC0q8V3cl,"Buffalo, NY",,2021-08-16 23:36:43.265249_combined.csv
13289,kIapperschlange,Fri Aug 13 14:45:35 +0000 2021,"Lesson learned from 4 Major US Airlines &amp; Vaccine Mandates - Be courageous, just say no. It’s contagious &amp; there’s… https://t.co/hQtFGsucVu","Dallas, TX",,2021-08-16 23:36:43.265249_combined.csv
13290,kpottermn,Fri Aug 13 14:45:28 +0000 2021,"Airlines are always playing games in the fine print. 

While United is giving basic economy fares free change/cance… https://t.co/B43b1Vm6Cr","Minnesota, USA",,2021-08-16 23:36:43.265249_combined.csv
13291,laxradar,Fri Aug 13 14:45:03 +0000 2021,"United Airlines flight #UAL1835 spotted at 13,850 feet! https://t.co/FlfDEIy2MW","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13292,APhilosophae,Fri Aug 13 14:43:16 +0000 2021,"Twitter, Tyson Foods, Uber, Union Square Hospitality Group, United Airlines, ViacomCBS, Walgreens, The Walt Disney… https://t.co/6yo5xjtwhT",,,2021-08-16 23:36:43.265249_combined.csv
13293,laxradar,Fri Aug 13 14:40:58 +0000 2021,"United Airlines flight #UAL753 spotted at 6,900 feet! https://t.co/rtwjRzHLgw","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13294,laxradar,Fri Aug 13 14:40:10 +0000 2021,"United Airlines flight #UAL302 spotted at 2,100 feet! https://t.co/S4UbNbDUZQ","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13295,laxradar,Fri Aug 13 14:38:11 +0000 2021,"United Airlines flight #UAL2471 spotted at 20,950 feet! https://t.co/OmM4mBl25e","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
13296,laxradar,Fri Aug 13 14:36:18 +0000 2021,"United Airlines flight #UAL1147 spotted at 11,050 feet! https://t.co/gDqCkoKelC","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
